,index,date,rank,song_name,song_id,album_name,artist,release_date
520,20,2021-11-25 16:00:03.701,21,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
521,21,2021-11-25 16:00:03.701,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
522,22,2021-11-25 16:00:03.701,23,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
523,23,2021-11-25 16:00:03.701,24,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
524,24,2021-11-25 16:00:03.701,25,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
525,25,2021-11-25 16:00:03.701,26,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
526,26,2021-11-25 16:00:03.701,27,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
527,27,2021-11-25 16:00:03.701,28,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
528,28,2021-11-25 16:00:03.701,29,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
529,29,2021-11-25 16:00:03.701,30,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
530,30,2021-11-25 16:00:03.701,31,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
531,31,2021-11-25 16:00:03.701,32,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
532,32,2021-11-25 16:00:03.701,33,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
533,33,2021-11-25 16:00:03.701,34,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
534,34,2021-11-25 16:00:03.701,35,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
535,35,2021-11-25 16:00:03.701,36,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
536,36,2021-11-25 16:00:03.701,37,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
537,37,2021-11-25 16:00:03.701,38,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
538,38,2021-11-25 16:00:03.701,39,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
539,39,2021-11-25 16:00:03.701,40,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
540,40,2021-11-25 16:00:03.701,41,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
541,41,2021-11-25 16:00:03.701,42,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
542,42,2021-11-25 16:00:03.701,43,traitor,5CZ40GBx1sQ9agT82CLQCT,SOUR,Olivia Rodrigo,2021-05-21
543,43,2021-11-25 16:00:03.701,44,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
544,44,2021-11-25 16:00:03.701,45,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
545,45,2021-11-25 16:00:03.701,46,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
546,46,2021-11-25 16:00:03.701,47,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
547,47,2021-11-25 16:00:03.701,48,I Love You So,4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,2014-11-28
548,48,2021-11-25 16:00:03.701,49,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
549,49,2021-11-25 16:00:03.701,50,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
550,0,2021-11-26 16:00:03.108,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
551,1,2021-11-26 16:00:03.108,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
552,2,2021-11-26 16:00:03.108,3,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
553,3,2021-11-26 16:00:03.108,4,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
554,4,2021-11-26 16:00:03.108,5,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
555,5,2021-11-26 16:00:03.108,6,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
556,6,2021-11-26 16:00:03.108,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
557,7,2021-11-26 16:00:03.108,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
558,8,2021-11-26 16:00:03.108,9,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
559,9,2021-11-26 16:00:03.108,10,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
560,10,2021-11-26 16:00:03.108,11,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
561,11,2021-11-26 16:00:03.108,12,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
562,12,2021-11-26 16:00:03.108,13,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
563,13,2021-11-26 16:00:03.108,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
564,14,2021-11-26 16:00:03.108,15,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
565,15,2021-11-26 16:00:03.108,16,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
566,16,2021-11-26 16:00:03.108,17,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
567,17,2021-11-26 16:00:03.108,18,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
568,18,2021-11-26 16:00:03.108,19,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
569,19,2021-11-26 16:00:03.108,20,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
570,20,2021-11-26 16:00:03.108,21,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
571,21,2021-11-26 16:00:03.108,22,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
572,22,2021-11-26 16:00:03.108,23,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
573,23,2021-11-26 16:00:03.108,24,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
574,24,2021-11-26 16:00:03.108,25,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
575,25,2021-11-26 16:00:03.108,26,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
576,26,2021-11-26 16:00:03.108,27,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
577,27,2021-11-26 16:00:03.108,28,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
578,28,2021-11-26 16:00:03.108,29,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
579,29,2021-11-26 16:00:03.108,30,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
580,30,2021-11-26 16:00:03.108,31,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
581,31,2021-11-26 16:00:03.108,32,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
582,32,2021-11-26 16:00:03.108,33,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
583,33,2021-11-26 16:00:03.108,34,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
584,34,2021-11-26 16:00:03.108,35,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
585,35,2021-11-26 16:00:03.108,36,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
586,36,2021-11-26 16:00:03.108,37,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
587,37,2021-11-26 16:00:03.108,38,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
588,38,2021-11-26 16:00:03.108,39,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
589,39,2021-11-26 16:00:03.108,40,Last Christmas,2FRnf9qhLbvw8fu4IBXx78,LAST CHRISTMAS,Wham!,1984-11-29
590,40,2021-11-26 16:00:03.108,41,traitor,5CZ40GBx1sQ9agT82CLQCT,SOUR,Olivia Rodrigo,2021-05-21
591,41,2021-11-26 16:00:03.108,42,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
592,42,2021-11-26 16:00:03.108,43,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
593,43,2021-11-26 16:00:03.108,44,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
594,44,2021-11-26 16:00:03.108,45,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
595,45,2021-11-26 16:00:03.108,46,I Love You So,4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,2014-11-28
596,46,2021-11-26 16:00:03.108,47,Todo De Ti,5RwV8BvLfX5injfqYodke9,VICE VERSA,Rauw Alejandro,2021-06-25
597,47,2021-11-26 16:00:03.108,48,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
598,48,2021-11-26 16:00:03.108,49,Volví,2vmfvSoZBFAt9hhRoEByLi,Volví,Aventura,2021-08-03
599,49,2021-11-26 16:00:03.108,50,Mon Amour - Remix,5TMLavqGRKNxgzMBrVpC9R,Mon Amour (Remix),zzoilo,2021-08-18
